id,judul,harga_display,harga_raw,harga_diskon,diskon_amount,merek,model,varian,tahun,km_label,km_raw,bahan_bakar,warna,transmisi,tipe_bodi,kapasitas_cc,tipe_penjual,bursa_mobil,seller_id,seller_name,seller_type,kecamatan,kota,provinsi,status,is_hot,favorit,has_video,has_promotion,jumlah_foto,foto_utama,created_at,url,harga_num,tahun_num,source_file,scrape_time,price,year,mileage,car_age,km_per_year,listing_quality,is_luxury,is_japanese
944125777,HYUNDAI STARGAZER 1.5 PRIME AT 2022-2023,Rp 195.000.000,195000000.0,,,Hyundai,Stargazer,1.5 Prime Bensin-AT,2022,30.000-35.000,35,Bensin,Abu-abu,Automatic,MPV,>1.000 - 1.500 cc,Diler,,109081474,Fajrin,Regular,,,Banten,active,0,2,0,0,14,https://apollo.olx.co.id:443/v1/files/69c94e7e95943-ID/image,2026-04-30T20:08:53+07:00,https://www.olx.co.id/item/944125777,195000000.0,2022,olx_mobil_bekas_20260430_2051.csv,20260430_2051,195000000.0,2022,35,4,8.75,10.399999999999999,0,0
944943591,Avanza G 1.3 Manual Model Baru Th2020 Hitam Metalik Istimewa,Rp 169.000.000,169000000.0,,,Toyota,Avanza,1.3 G Bensin-MT,2020,95.000-100.000,100,Bensin,Hitam,Manual,Minibus,>1.000 - 1.500 cc,Diler,,13135634,GAMMA MOTOR,Regular,,,Jawa Timur,active,0,0,0,0,11,https://apollo.olx.co.id:443/v1/files/69f35445583a2-ID/image,2026-04-30T20:08:22+07:00,https://www.olx.co.id/item/944943591,169000000.0,2020,olx_mobil_bekas_20260430_2051.csv,20260430_2051,169000000.0,2020,100,6,16.666666666666668,7.699999999999999,0,1
944943584,(CASH) BMW X5 M-Sport iDrive8 G05 2024,Rp 1.495.000.000,1495000000.0,,,BMW,X5,3.0 Bensin-AT,2024,10.000-15.000,15,Bensin,Hitam,Automatic,SUV,>2.000 - 3.000 cc,Unknown,,1065828,RD Motorcars,Regular,,,Jakarta D.K.I.,active,0,0,0,0,10,https://apollo.olx.co.id:443/v1/files/69f353e02ddc7-ID/image,2026-04-30T20:08:06+07:00,https://www.olx.co.id/item/944943584,1495000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,1495000000.0,2024,15,2,7.5,7.0,1,0
944943573,Nissan Kicks E Power AT 2020,Rp 175.000.000,175000000.0,,,Nissan,Kicks,1.2 Bensin-AT,2020,95.000-100.000,100,Listrik,Hitam,Automatic,SUV,>1.500 - 2.000 cc,Diler,,131750255,Hadi Gallery ,Regular,,,Banten,active,0,0,0,0,20,https://apollo.olx.co.id:443/v1/files/69f353645c6c0-ID/image,2026-04-30T20:07:23+07:00,https://www.olx.co.id/item/944943573,175000000.0,2020,olx_mobil_bekas_20260430_2051.csv,20260430_2051,175000000.0,2020,100,6,16.666666666666668,14.0,0,1
944059633,Toyota Kijang Innova G 2022 Diesel,Rp 385.000.000,385000000.0,,,Toyota,Kijang Innova,,2022,25.000-30.000,30,Diesel,Putih,Manual,Unknown,Unknown,Individu,,61485463,Henzo Auto Car,Regular,,,Jawa Timur,active,0,4,0,0,12,https://apollo.olx.co.id:443/v1/files/69f353e7bd23c-ID/image,2026-04-30T20:07:10+07:00,https://www.olx.co.id/item/944059633,385000000.0,2022,olx_mobil_bekas_20260430_2051.csv,20260430_2051,385000000.0,2022,30,4,7.5,9.599999999999998,0,1
944943434,Toyota Yaris 2013 Bensin,Rp 118.000.000,118000000.0,,,Toyota,Yaris,1.5 E Bensin-AT,2013,135.000-140.000,140,Bensin,Silver,Automatic,Unknown,Unknown,Individu,,71526089,Y O K O,Regular,,,Jawa Tengah,active,0,0,0,0,14,https://apollo.olx.co.id:443/v1/files/69f3528acca6a-ID/image,2026-04-30T20:06:02+07:00,https://www.olx.co.id/item/944943434,118000000.0,2013,olx_mobil_bekas_20260430_2051.csv,20260430_2051,118000000.0,2013,140,13,10.76923076923077,9.799999999999999,0,1
944943548,(CASH) Toyota Innova Zenix V Luxury 2023,Rp 365.000.000,365000000.0,,,Toyota,Kijang Innova,2.0 Zenix V CVT Bensin-AT,2023,25.000-30.000,30,Bensin,Hitam,Automatic,MPV,>1.500 - 2.000 cc,Unknown,,1065828,RD Motorcars,Regular,,,Jakarta D.K.I.,active,0,0,0,0,9,https://apollo.olx.co.id:443/v1/files/69f3536f246a0-ID/image,2026-04-30T20:05:59+07:00,https://www.olx.co.id/item/944943548,365000000.0,2023,olx_mobil_bekas_20260430_2051.csv,20260430_2051,365000000.0,2023,30,3,10.0,6.3,0,1
944943543,Xpander ultimate 2022 nopol BE kodya,Rp 246.000.000,246000000.0,,,Mitsubishi,Xpander,1.5 Limited Bensin-AT,2022,40.000-45.000,45,Bensin,Putih,Automatic,MPV,>1.000 - 1.500 cc,Individu,Bursa Mobil Poins Mall Lebak Bulus,135695116,PJM garage,Regular,,,Lampung,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69f352d334df4-ID/image,2026-04-30T20:05:53+07:00,https://www.olx.co.id/item/944943543,246000000.0,2022,olx_mobil_bekas_20260430_2051.csv,20260430_2051,246000000.0,2022,45,4,11.25,5.6,0,1
944943492,[ GARANSI 5TH ] Toyota Alphard 2.5 G ATPM TSS Pilot Seat 2021/2022,Rp 715.000.000,715000000.0,,,Toyota,Alphard,2.5 G Bensin-AT,2021,45.000-50.000,50,Bensin,Hitam,Automatic,MPV,>2.000 - 3.000 cc,Unknown,,132043751,Tian | Focus Motor,Regular,,,Jakarta D.K.I.,active,0,0,0,0,20,https://apollo.olx.co.id:443/v1/files/69f353231f6b7-ID/image,2026-04-30T20:04:04+07:00,https://www.olx.co.id/item/944943492,715000000.0,2021,olx_mobil_bekas_20260430_2051.csv,20260430_2051,715000000.0,2021,50,5,10.0,14.0,0,1
944943493,(CASH) Mercedes Benz E400 AMG W212 Facelift 2014,Rp 259.000.000,259000000.0,,,Mercedes-Benz,E400,3.0 AMG Bensin-AT,2014,60.000-65.000,65,Bensin,Putih,Automatic,Sedan,>2.000 - 3.000 cc,Unknown,,1065828,RD Motorcars,Regular,,,Jakarta D.K.I.,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69f35301dd0c5-ID/image,2026-04-30T20:04:04+07:00,https://www.olx.co.id/item/944943493,259000000.0,2014,olx_mobil_bekas_20260430_2051.csv,20260430_2051,259000000.0,2014,65,12,5.416666666666667,5.6,1,0
944943448,(CASH) Mercedes Benz C250 Exclusive W205 2015,Rp 295.000.000,295000000.0,,,Mercedes-Benz,C250,2.0 Bensin-AT,2015,55.000-60.000,60,Bensin,Putih,Automatic,Sedan,>1.500 - 2.000 cc,Unknown,,1065828,RD Motorcars,Regular,,,Jakarta D.K.I.,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69f3524429d74-ID/image,2026-04-30T20:01:26+07:00,https://www.olx.co.id/item/944943448,295000000.0,2015,olx_mobil_bekas_20260430_2051.csv,20260430_2051,295000000.0,2015,60,11,5.454545454545454,5.6,1,0
944943446,Wrv rs 2023 pemakain 2024 seperi baru,Rp 230.000.000,230000000.0,,,Honda,WR-V,1.5 RS Bensin-AT,2023,15.000-20.000,20,Bensin,Putih,Automatic,Hatchback,>1.000 - 1.500 cc,Individu,Bursa BEZ Paramount Serpong,135695116,PJM garage,Regular,,,Lampung,active,0,0,0,0,10,https://apollo.olx.co.id:443/v1/files/69f34fcdaa07f-ID/image,2026-04-30T20:01:17+07:00,https://www.olx.co.id/item/944943446,230000000.0,2023,olx_mobil_bekas_20260430_2051.csv,20260430_2051,230000000.0,2023,20,3,6.666666666666667,7.0,0,1
944943431,Carry Pick Up 1.5 Standar Model Baru (Tipe E2) Th2024 Hitam Istimewa,Rp 131.000.000,131000000.0,,,Suzuki,Carry Pick-up,Lain-lain-MT,2024,10.000-15.000,15,Bensin,Hitam,Manual,Pick-up,>1.000 - 1.500 cc,Diler,,13135634,GAMMA MOTOR,Regular,,,Jawa Timur,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69f352887f790-ID/image,2026-04-30T20:00:57+07:00,https://www.olx.co.id/item/944943431,131000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,131000000.0,2024,15,2,7.5,5.6,0,1
944943427,Innova G 2.0 AT 2011,Rp 130.000.000,130000000.0,,,Toyota,Kijang Innova,2.0 G Bensin-AT,2011,135.000-140.000,140,Bensin,Silver,Automatic,SUV,>1.500 - 2.000 cc,Diler,,131750255,Hadi Gallery ,Regular,,,Banten,active,0,0,0,0,18,https://apollo.olx.co.id:443/v1/files/69f351d2d5ca7-ID/image,2026-04-30T20:00:30+07:00,https://www.olx.co.id/item/944943427,130000000.0,2011,olx_mobil_bekas_20260430_2051.csv,20260430_2051,130000000.0,2011,140,15,9.333333333333334,12.6,0,1
944083937,Honda Mobilio rs 2018 Bensin,Rp 157.500.000,157500000.0,,,Honda,Mobilio,,2018,95.000-100.000,100,Bensin,Abu-abu,Automatic,MPV,>1.000 - 1.500 cc,Individu,,61485463,Henzo Auto Car,Regular,,,Jawa Timur,active,0,4,0,0,9,https://apollo.olx.co.id:443/v1/files/69c69a4de6cc8-ID/image,2026-04-30T19:58:42+07:00,https://www.olx.co.id/item/944083937,157500000.0,2018,olx_mobil_bekas_20260430_2051.csv,20260430_2051,157500000.0,2018,100,8,12.5,7.5,0,1
944943370,Toyota Riaze GR 2024 Black,Rp 230.000.000,230000000.0,,,Toyota,Raize,1.0 Turbo GR Sport One Tone-AT,2024,5.000-10.000,10,Bensin,Hitam,Automatic,Hatchback,<1.000 cc,Individu,,3282502,AP Motor,Regular,,,Jawa Timur,active,0,0,0,0,17,https://apollo.olx.co.id:443/v1/files/69f3516aab5eb-ID/image,2026-04-30T19:57:44+07:00,https://www.olx.co.id/item/944943370,230000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,230000000.0,2024,10,2,5.0,11.899999999999999,0,1
944033666,Bmw f30 320i lux 2014 AT,Rp 285.000.000,285000000.0,,,BMW,320i,2.0 F30 Sport Bensin-AT,2014,55.000-60.000,60,Bensin,Coklat,Automatic,Sedan,>1.500 - 2.000 cc,Individu,,61485463,Henzo Auto Car,Regular,,,Jawa Timur,active,0,13,0,0,16,https://apollo.olx.co.id:443/v1/files/69f3516ec52f8-ID/image,2026-04-30T19:57:43+07:00,https://www.olx.co.id/item/944033666,285000000.0,2014,olx_mobil_bekas_20260430_2051.csv,20260430_2051,285000000.0,2014,60,12,5.0,15.1,1,0
944943368,Suzuki aerio thn 2003,Rp 49.500.000,49500000.0,,,Suzuki,Aerio,1.5 Bensin-MT,2003,35.000-40.000,40,Bensin,Merah,Manual,Hatchback,>1.000 - 1.500 cc,Individu,,62120254,suryadi,Regular,,,Kalimantan Selatan,active,0,0,0,0,5,https://apollo.olx.co.id:443/v1/files/69f350884f026-ID/image,2026-04-30T19:57:39+07:00,https://www.olx.co.id/item/944943368,49500000.0,2003,olx_mobil_bekas_20260430_2051.csv,20260430_2051,49500000.0,2003,40,23,1.7391304347826086,3.5,0,1
944943356,Carry Pick Up 1.5 AC PS Model Baru (Type E2) Th2023 Hitam Istimewa,Rp 134.000.000,134000000.0,,,Suzuki,Carry Pick-up,Lain-lain-MT,2023,55.000-60.000,60,Bensin,Hitam,Manual,Pick-up,>1.000 - 1.500 cc,Diler,,13135634,GAMMA MOTOR,Regular,,,Jawa Timur,active,0,0,0,0,9,https://apollo.olx.co.id:443/v1/files/69f35194f37bd-ID/image,2026-04-30T19:56:53+07:00,https://www.olx.co.id/item/944943356,134000000.0,2023,olx_mobil_bekas_20260430_2051.csv,20260430_2051,134000000.0,2023,60,3,20.0,6.3,0,1
944943355,HONDA HRV S CVT 2017,Rp 165.000.000,165000000.0,,,Honda,HR-V,1.5 S Bensin-AT,2017,105.000-110.000,110,Bensin,Hitam,Automatic,SUV,>1.500 - 2.000 cc,Diler,,131750255,Hadi Gallery ,Regular,,,Banten,active,0,0,0,0,19,https://apollo.olx.co.id:443/v1/files/69f350dfaef4e-ID/image,2026-04-30T19:56:49+07:00,https://www.olx.co.id/item/944943355,165000000.0,2017,olx_mobil_bekas_20260430_2051.csv,20260430_2051,165000000.0,2017,110,9,12.222222222222221,13.299999999999999,0,1
944113361,HONDA ACCORD CR2 2.4 VTI-L 2013 BENSIN,Rp 179.000.000,179000000.0,,,Honda,Accord,2.4 VTI-L Bensin-AT,2013,115.000-120.000,120,Bensin,Putih,Automatic,Sedan,>2.000 - 3.000 cc,Individu,,61485463,Henzo Auto Car,Regular,,,Jawa Timur,active,0,3,0,0,13,https://apollo.olx.co.id:443/v1/files/69c8a1f80cba9-ID/image,2026-04-30T19:54:13+07:00,https://www.olx.co.id/item/944113361,179000000.0,2013,olx_mobil_bekas_20260430_2051.csv,20260430_2051,179000000.0,2013,120,13,9.23076923076923,10.0,0,1
940488066,BMW X3 S DRIVE 2.0 AT 2021,Rp 675.000.000,675000000.0,,,BMW,X3,2.0 sDrive20i Bensin-AT,2021,70.000-75.000,75,Bensin,Putih,Automatic,SUV,>1.500 - 2.000 cc,Individu,,61485463,Henzo Auto Car,Regular,,,Jawa Timur,active,0,5,0,0,11,https://apollo.olx.co.id:443/v1/files/69f3507052741-ID/image,2026-04-30T19:52:23+07:00,https://www.olx.co.id/item/940488066,675000000.0,2021,olx_mobil_bekas_20260430_2051.csv,20260430_2051,675000000.0,2021,75,5,15.0,9.2,1,0
944943257,Isuzu Traga 2.5 Diesel Pick Up Bak Rata Jumbo Th2024 Putih Istimewa,Rp 225.000.000,225000000.0,,,Isuzu,Traga,2.5 Pick Up Solar-MT,2024,45.000-50.000,50,Diesel,Putih,Manual,Pick-up,>2.000 - 3.000 cc,Diler,,13135634,GAMMA MOTOR,Regular,,,Jawa Timur,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69f3506481403-ID/image,2026-04-30T19:51:49+07:00,https://www.olx.co.id/item/944943257,225000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,225000000.0,2024,50,2,25.0,5.6,0,0
944943242,Jual Honda Mobilio RS MT 2016,Rp 125.000.000,125000000.0,,,Honda,Mobilio,1.5 RS Bensin-MT,2016,55.000-60.000,60,Bensin,Silver,Manual,MPV,>1.000 - 1.500 cc,Individu,,5026790,Hadiansyah,Regular,,,Sumatra Utara,active,0,0,0,0,3,https://apollo.olx.co.id:443/v1/files/69f34fdaea4f9-ID/image,2026-04-30T19:51:05+07:00,https://www.olx.co.id/item/944943242,125000000.0,2016,olx_mobil_bekas_20260430_2051.csv,20260430_2051,125000000.0,2016,60,10,6.0,2.0999999999999996,0,1
944943171,Hrv se 2022 low kilometer,Rp 315.000.000,315000000.0,,,Honda,HR-V,1.5 SE Bensin-AT,2022,40.000-45.000,45,Bensin,Putih,Automatic,Hatchback,>1.000 - 1.500 cc,Individu,Bursa BEZ Paramount Serpong,135695116,PJM garage,Regular,,,Lampung,active,0,0,0,0,10,https://apollo.olx.co.id:443/v1/files/69f34f0240ea1-ID/image,2026-04-30T19:48:17+07:00,https://www.olx.co.id/item/944943171,315000000.0,2022,olx_mobil_bekas_20260430_2051.csv,20260430_2051,315000000.0,2022,45,4,11.25,7.0,0,1
944943162,Gran Max PickUp 1.5 AC PS (Model Baru) Th2025 Abu-abu Metalik Istimewa,Rp 157.000.000,157000000.0,,,Daihatsu,Gran max Pick-up,Lain-lain-MT,2025,10.000-15.000,15,Bensin,Abu-abu,Manual,Pick-up,>1.000 - 1.500 cc,Diler,,13135634,GAMMA MOTOR,Regular,,,Jawa Timur,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69f34f731d702-ID/image,2026-04-30T19:47:49+07:00,https://www.olx.co.id/item/944943162,157000000.0,2025,olx_mobil_bekas_20260430_2051.csv,20260430_2051,157000000.0,2025,15,1,15.0,5.6,0,1
943487636,Veloz Q CVT TSS 2021/2022,Rp 239.000.000,239000000.0,,,Toyota,Avanza,1.5 New Veloz Q TSS Bensin-AT,2021,25.000-30.000,30,Bensin,Putih,Automatic,MPV,>1.000 - 1.500 cc,Individu,,62720050,rohendidaihatsu,Regular,,,Lampung,active,0,7,0,0,6,https://apollo.olx.co.id:443/v1/files/69a1c326e5e5f-ID/image,2026-04-30T19:47:23+07:00,https://www.olx.co.id/item/943487636,239000000.0,2021,olx_mobil_bekas_20260430_2051.csv,20260430_2051,239000000.0,2021,30,5,6.0,6.299999999999999,0,1
943487316,Avanza G AT 2022,Rp 192.000.000,192000000.0,,,Toyota,Avanza,1.5 G Bensin-AT,2022,50.000-55.000,55,Bensin,Silver,Automatic,MPV,>1.000 - 1.500 cc,Individu,,62720050,rohendidaihatsu,Regular,,,Lampung,active,0,8,0,0,2,https://apollo.olx.co.id:443/v1/files/69b296dd88b00-ID/image,2026-04-30T19:46:30+07:00,https://www.olx.co.id/item/943487316,192000000.0,2022,olx_mobil_bekas_20260430_2051.csv,20260430_2051,192000000.0,2022,55,4,13.75,3.8,0,1
944943110,honda jazz (2011),Rp 125.000.000,125000000.0,,,Honda,Jazz,1.5 E Bensin-MT,2011,155.000-160.000,160,Bensin,Putih,Manual,Hatchback,>1.000 - 1.500 cc,Individu,,21357043,Purnomo,Regular,,,Jawa Timur,active,0,0,0,0,10,https://apollo.olx.co.id:443/v1/files/69f34e68b1ec0-ID/image,2026-04-30T19:46:01+07:00,https://www.olx.co.id/item/944943110,125000000.0,2011,olx_mobil_bekas_20260430_2051.csv,20260430_2051,125000000.0,2011,160,15,10.666666666666666,7.0,0,1
944943107,juke rx tipe tinggi matic,Rp 106.000.000,106000000.0,,,Nissan,Juke,1.5 RX Red Edition Bensin-AT,2012,165.000-170.000,170,Bensin,Abu-abu,Automatic,SUV,>1.000 - 1.500 cc,Diler,,100768031,M ARKA,Regular,,,Lampung,active,0,0,0,0,5,https://apollo.olx.co.id:443/v1/files/69f34f060b92d-ID/image,2026-04-30T19:45:59+07:00,https://www.olx.co.id/item/944943107,106000000.0,2012,olx_mobil_bekas_20260430_2051.csv,20260430_2051,106000000.0,2012,170,14,12.142857142857142,3.5,0,1
942752788,Kia All New Rio UB 2013/2014 Mulus Jual Cepat,Rp 96.000.000,96000000.0,,,Kia,Rio,1.4 Bensin-AT,2013,135.000-140.000,140,Bensin,Hitam,Automatic,Compact & City Car,>1.000 - 1.500 cc,Individu,Carsentro Semarang,1173982,Erman,Regular,,,Jawa Tengah,active,0,15,0,0,17,https://apollo.olx.co.id:443/v1/files/697d4d45214cd-ID/image,2026-04-30T19:45:00+07:00,https://www.olx.co.id/item/942752788,96000000.0,2013,olx_mobil_bekas_20260430_2051.csv,20260430_2051,96000000.0,2013,140,13,10.76923076923077,16.4,0,0
943260395,Mercedes Benz A250 AMG Th 13,Rp 229.000.000,229000000.0,,,Mercedes-Benz,A250,2.0 Bensin-AT,2013,70.000-75.000,75,Bensin,Hitam,Automatic,Hatchback,>2.000 - 3.000 cc,Unknown,Bursa Mobil Nibung Raya,43359545,OTTO MOTOR Premium Used Car,Regular,,,Sumatra Utara,active,0,14,0,0,9,https://apollo.olx.co.id:443/v1/files/699719b987e3a-ID/image,2026-04-30T19:44:52+07:00,https://www.olx.co.id/item/943260395,229000000.0,2013,olx_mobil_bekas_20260430_2051.csv,20260430_2051,229000000.0,2013,75,13,5.769230769230769,10.5,1,0
944943082,MINI COOPER S TURBO TAHUN 2011 ANTIK KM LOW,Rp 315.000.000,315000000.0,,,Mini,3 Door,1.5 Cooper Bensin-AT,2011,60.000-65.000,65,Bensin,Putih,Automatic,Coupe,>1.000 - 1.500 cc,Unknown,,92719051,Chalista Motor Solo,Regular,,,Jawa Tengah,active,0,0,0,0,20,https://apollo.olx.co.id:443/v1/files/69f34e4e38e9b-ID/image,2026-04-30T19:44:44+07:00,https://www.olx.co.id/item/944943082,315000000.0,2011,olx_mobil_bekas_20260430_2051.csv,20260430_2051,315000000.0,2011,65,15,4.333333333333333,14.0,0,0
941087920,Juke RX Matic 2013 crg,Rp 112.500.000,112500000.0,,,Nissan,Juke,1.5 RX Bensin-AT,2013,85.000-90.000,90,Bensin,Merah,Automatic,SUV,>1.000 - 1.500 cc,Diler,,66600198,ARZIKI auto BuY-Sell-Trade in,Regular,,,Banten,active,0,11,0,0,9,https://apollo.olx.co.id:443/v1/files/692820afe2a54-ID/image,2026-04-30T19:42:51+07:00,https://www.olx.co.id/item/941087920,112500000.0,2013,olx_mobil_bekas_20260430_2051.csv,20260430_2051,112500000.0,2013,90,13,6.923076923076923,9.6,0,1
944943012,Dp15jt Mobilio RS Cvt Matic Merah Orange 2017,Rp 162.000.000,162000000.0,,,Honda,Mobilio,1.5 RS Bensin-AT,2017,60.000-65.000,65,Bensin,Merah,Automatic,MPV,>1.000 - 1.500 cc,Individu,,77428849,Hub O852 7O7O 5368,Regular,,,Sumatra Utara,active,0,0,0,0,20,https://apollo.olx.co.id:443/v1/files/69f34d9c71b4d-ID/image,2026-04-30T19:41:54+07:00,https://www.olx.co.id/item/944943012,162000000.0,2017,olx_mobil_bekas_20260430_2051.csv,20260430_2051,162000000.0,2017,65,9,7.222222222222222,14.0,0,1
944943006,Ford ranger double cabin 4x2 istimewa,Rp 90.000.000,90000000.0,,,Ford,Ranger Double Cabin,2.5 Solar-MT,2004,90.000-95.000,95,Diesel,Biru,Manual,Double Cabin,>2.000 - 3.000 cc,Individu,,59776241,Munaf,Regular,,,Banten,active,0,0,0,0,13,https://apollo.olx.co.id:443/v1/files/69f34cad629f5-ID/image,2026-04-30T19:41:32+07:00,https://www.olx.co.id/item/944943006,90000000.0,2004,olx_mobil_bekas_20260430_2051.csv,20260430_2051,90000000.0,2004,95,22,4.318181818181818,9.1,0,0
944942938,Brio RS CVT Matic 2020,Rp 168.000.000,168000000.0,,,Honda,Brio,1.2 RS Bensin-AT,2020,70.000-75.000,75,Bensin,Merah,Automatic,Hatchback,>1.000 - 1.500 cc,Individu,Carsentro Solo,67800476,Faza Fauzan ,Regular,,,Jawa Tengah,active,0,0,0,0,16,https://apollo.olx.co.id:443/v1/files/69f34d09b56ed-ID/image,2026-04-30T19:39:00+07:00,https://www.olx.co.id/item/944942938,168000000.0,2020,olx_mobil_bekas_20260430_2051.csv,20260430_2051,168000000.0,2020,75,6,12.5,11.2,0,1
944942832,New Calya G facelift AT 2019,Rp 116.000.000,116000000.0,,,Toyota,Calya,1.2 New G Bensin-AT,2019,85.000-90.000,90,Bensin,Oranye,Automatic,Minibus,>1.000 - 1.500 cc,Individu,,124221681,Cly 19,Regular,,,Banten,active,0,0,0,0,9,https://apollo.olx.co.id:443/v1/files/69f34b2b92289-ID/image,2026-04-30T19:34:50+07:00,https://www.olx.co.id/item/944942832,116000000.0,2019,olx_mobil_bekas_20260430_2051.csv,20260430_2051,116000000.0,2019,90,7,12.857142857142858,6.3,0,1
944942737,Fortuner 4x4 TETRADRIVE 2.4 VRZ TRD 2021 2.8 GR Sport 2022 solar euro2,Rp 525.000.000,525000000.0,,,Toyota,Fortuner,2.4 4x4 VRZ Solar-AT,2021,30.000-35.000,35,Diesel,Hitam,Automatic,SUV,>2.000 - 3.000 cc,Unknown,,46381623,Lompobattang Motor 'TERMURAH- TERJAMIN',Regular,,,Sulawesi Selatan,active,0,0,0,0,20,https://apollo.olx.co.id:443/v1/files/69f34a5daa1dd-ID/image,2026-04-30T19:31:04+07:00,https://www.olx.co.id/item/944942737,525000000.0,2021,olx_mobil_bekas_20260430_2051.csv,20260430_2051,525000000.0,2021,35,5,7.0,14.0,0,1
944888489,UM 20 jt Ertiga 1.5 Manual 2022,Rp 155.000.000,155000000.0,,,Suzuki,Ertiga,1.5 GA Bensin-MT,2022,75.000-80.000,80,Bensin,Silver,Manual,MPV,>1.000 - 1.500 cc,Unknown,,66064452,MOBIL ZEKEN,Regular,,,Jawa Tengah,active,0,3,0,0,11,https://apollo.olx.co.id:443/v1/files/69f07ff3a02a9-ID/image,2026-04-30T19:29:29+07:00,https://www.olx.co.id/item/944888489,155000000.0,2022,olx_mobil_bekas_20260430_2051.csv,20260430_2051,155000000.0,2022,80,4,20.0,8.6,0,1
944942676,CASH Mercedes-Benz C200 AVG 2016 Good Condition,Rp 275.000.000,275000000.0,,,Mercedes-Benz,C200,2.0 Avantgarde Bensin-AT,2016,45.000-50.000,50,Bensin,Hitam,Automatic,Sedan,>1.500 - 2.000 cc,Individu,,68729855,JOJO,Regular,,,Banten,active,0,0,0,0,16,https://apollo.olx.co.id:443/v1/files/69f34a9640f65-ID/image,2026-04-30T19:28:57+07:00,https://www.olx.co.id/item/944942676,275000000.0,2016,olx_mobil_bekas_20260430_2051.csv,20260430_2051,275000000.0,2016,50,10,5.0,11.2,1,0
944942614,Mazda Biante 2013 Diesel,Rp 115.000.000,115000000.0,,,Mazda,Biante,2.0 Bensin-AT,2013,115.000-120.000,120,Diesel,Putih,Automatic,Unknown,Unknown,Individu,,136467342,tyfannytyfanny,Regular,,,Sumatra Utara,active,0,0,0,0,1,https://apollo.olx.co.id:443/v1/files/69f34a4615c2c-ID/image,2026-04-30T19:25:42+07:00,https://www.olx.co.id/item/944942614,115000000.0,2013,olx_mobil_bekas_20260430_2051.csv,20260430_2051,115000000.0,2013,120,13,9.23076923076923,0.7,0,1
944942501,Toyota calya 2024,Rp 145.000.000,145000000.0,,,Toyota,Calya,1.2 G Bensin-MT,2024,10.000-15.000,15,Bensin,Hitam,Manual,Minibus,>1.000 - 1.500 cc,Individu,,88436428,agsetnu,Regular,,,Jawa Tengah,active,0,0,0,0,15,https://apollo.olx.co.id:443/v1/files/69f3472078f4a-ID/image,2026-04-30T19:25:19+07:00,https://www.olx.co.id/item/944942501,145000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,145000000.0,2024,15,2,7.5,10.5,0,1
944942427,Dijual Calya G A/T 2021 Istimewah,Rp 139.000.000,139000000.0,,,Toyota,Calya,1.2 G Bensin-AT,2021,55.000-60.000,60,Bensin,Hitam,Automatic,MPV,>1.000 - 1.500 cc,Individu,,134075502,Tegar setiohadi,Regular,,,Sumatra Selatan,active,0,0,0,0,11,https://apollo.olx.co.id:443/v1/files/69f347cba5fbf-ID/image,2026-04-30T19:17:20+07:00,https://www.olx.co.id/item/944942427,139000000.0,2021,olx_mobil_bekas_20260430_2051.csv,20260430_2051,139000000.0,2021,60,5,12.0,7.699999999999999,0,1
944942351,Hrv se 2023 low kilometer,Rp 315.000.000,315000000.0,,,Honda,HR-V,1.8 E Special Edition Bensin-AT,2023,35.000-40.000,40,Bensin,Putih,Automatic,Hatchback,>1.000 - 1.500 cc,Individu,Bursa BEZ Paramount Serpong,114890489,Meng,Regular,,,Lampung,active,0,0,0,0,6,https://apollo.olx.co.id:443/v1/files/69f346963664a-ID/image,2026-04-30T19:12:15+07:00,https://www.olx.co.id/item/944942351,315000000.0,2023,olx_mobil_bekas_20260430_2051.csv,20260430_2051,315000000.0,2023,40,3,13.333333333333334,4.199999999999999,0,1
944942184,Toyota Kijang Innova 2024 Diesel,Rp 175.000.000,175000000.0,,,Toyota,Kijang Innova,,2024,115.000-120.000,120,Diesel,Hitam,Automatic,Unknown,Unknown,Individu,,100210342,Eka ,Regular,,,Jawa Tengah,active,0,0,0,0,13,https://apollo.olx.co.id:443/v1/files/69f34574c803f-ID/image,2026-04-30T19:06:19+07:00,https://www.olx.co.id/item/944942184,175000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,175000000.0,2024,120,2,60.0,9.1,0,1
